customer_id,customer_name,age,sex,height,weight,membership_type
9870,Patricia Coleman,36,0,4.7,162,adults
7445,Pauline Guerriero,60,0,4.8,,
4635,Ann Streiff,37,0,,,
6801,Robert Kwak,40,1,,199,adults
6253,Marcus Williams,26,1,,,adults
3728,Mitchell Wood,51,1,6.9,,adults
538,Linda Hu,21,0,5.1,,
4101,Rachel Daniels,42,0,,174,
1791,Mike Marc,25,1,4.9,,adults
527,Robert Anderson,44,1,,,adults
6119,Jane Rothhaupt,70,0,,167,
2735,Michael Davis,7,1,5.2,68,kids
534,Jason Howorth,27,1,,190,adults
6687,Frank Grooms,31,1,,,adults
703,Lori Clark,9,0,4.8,77,kids
2239,Timothy Mitchell,52,1,6.4,199,adults
457,Rosa Daughtery,37,0,,,
9742,Lisa Cramer,38,0,,159,
5047,Henry Price,68,1,,201,adults
6286,Eugene Thomason,33,1,6.1,,adults
7913,Antonia Wallerich,26,0,5.9,157,
5341,Sarah Falcone,49,0,,,adults
9424,David Pickering,39,1,,,adults
6637,Earl Hall,35,1,,202,adults
4490,Andrew Daffin,46,1,,187,adults
3078,Jon Dickinson,22,1,6.4,,adults
7249,Robert Lane,38,1,6.3,,adults
409,Nettie Wozniak,24,0,,,
1654,Edward Baker,29,1,,190,adults
4065,Blake King,52,1,,193,adults
9861,Annis Tiano,51,0,,,
8765,Mark Smith,25,1,,,adults
200,Selma Tlumacki,37,0,4.8,173,
2626,David Bergeron,34,1,,,adults
8684,Calvin Alba,10,1,,73,kids
5033,Bessie Loughborough,45,0,,,
6272,Henry Parsons,15,1,5.3,137,youth
441,Erica Disimone,28,0,,,
6964,Mary Williams,33,0,4.9,,adults
2148,Franklin Curly,12,1,,69,kids
9938,Ozell Carden,37,0,5.5,,
8792,Robert Payne,31,1,,192,adults
6625,Sonia Brown,35,0,5.4,,
7535,Ruby Schmitz,51,0,,,
556,Samuel Seaman,27,1,,,adults
9084,Elizabeth Apodaca,50,0,5.4,171,
4374,Richard Matson,40,1,5.1,192,adults
2839,Joshua Arrington,54,1,,,adults
3198,Hugo Russell,33,1,,201,adults
1076,Polly Griffin,46,0,6,,
1988,Albert Spencer,43,1,,,adults
9185,Elaine Singletary,35,0,5.3,156,
2351,Hazel Anderson,6,0,4.9,77,kids
1787,Nydia Mcnulty,55,0,,174,
2493,Joseph Morita,28,1,5.4,,adults
2067,Elsie Gable,42,0,4.4,,
8608,Joseph Suarez,35,1,,,adults
3545,Sean Cuneo,38,1,4.8,196,adults
4094,Linda Liu,52,0,4.5,,
914,Nancy Sanderson,44,0,4.5,164,
4793,Louise Parkhurst,42,0,,173,
7794,James Gonzalez,33,1,6.3,209,adults
4136,Laura Anderson,47,0,4.7,,adults
9449,Shawn Heitman,66,1,6.5,,adults
44,Erik Gordon,52,1,6,,adults
3467,Salvador Reed,7,1,4.6,73,kids
8342,Grace Becker,38,0,5.7,,
1827,Aaron Prince,60,1,,203,adults
8883,Douglas Merritt,22,1,,,adults
1780,John Anderson,41,1,,192,adults
2596,George Woodard,53,1,,201,adults
4510,Paul Conner,55,1,,,adults
237,Dennis Lawson,31,1,5.7,188,adults
1496,Monica Barredo,36,0,,,
823,James Hullett,44,1,6.4,197,adults
6770,William Jones,20,1,,,adults
3058,Dorothy Booker,35,0,,175,
6084,Matt Harrison,35,1,5.8,200,adults
4523,Wayne Coral,57,1,5.3,,adults
5592,Donna Merrifield,45,0,,173,
2263,John Gable,47,1,,192,adults
1797,Richard Williams,20,1,,203,adults
1106,Theresa Gonzalez,31,0,,155,
2438,Gabriel Lusk,41,1,6.6,192,adults
529,Bobby Hill,53,1,,,adults
9905,Andre Pollick,44,1,6.2,201,adults
7353,Kevin Lisowski,51,1,5.8,,adults
7866,Richard Lentz,32,1,,194,adults
2414,Dave Lovelady,29,1,5.3,,adults
9863,Tim Rutledge,42,1,6.3,,adults
56,Beverly Christiansen,25,0,,,
5865,Elmer Phillips,69,1,,,adults
778,Alice Lyons,35,0,6.5,170,
1422,Eleanor Monahan,55,0,,169,
4907,Stacy Yarborough,35,1,4.7,205,adults
3153,April Stewart,44,0,,,
1844,Natalie Vasquez,22,0,4.6,,
8981,Troy Winters,46,1,6.1,,adults
392,Bridgett George,43,0,,,
2093,Paula Kennedy,39,0,5,,adults
5144,Jesus Mcadams,6,1,,73,kids
3520,Tammie Alexander,34,0,,,adults
1010,George Foster,34,1,5.5,,adults
6585,Myrtle Nekola,49,0,,,
1115,Craig Foster,25,1,,192,adults
2298,Charles Toothaker,8,1,4.1,76,kids
8264,Carrie Pallan,49,0,,165,
7700,Louise Chen,44,0,5.4,166,
5981,James Whitehead,26,1,,,adults
7384,Frances Redding,39,0,4.8,160,
6663,Frankie Alexander,64,1,,,adults
348,Anthony Bailey,33,1,,,adults
8868,Gerald Bickel,19,1,,,adults
8615,Michael Moore,10,1,,73,kids
9619,Branden Cantave,37,1,,207,adults
2307,Clarence Lewandowski,51,1,,,adults
3646,Daniel Bell,54,1,,,adults
9309,Johnnie Kirby,43,0,,,
2306,Ruth Walton,59,0,4.9,169,adults
2117,Gary Davis,13,1,,134,youth
1299,Wanda Huguenin,53,0,4.4,,
5644,Sheree Love,59,0,4.6,172,
6002,Maryann Jacob,48,0,4.3,,
1449,Albert Gardner,21,1,5.8,,adults
1702,Jeffrey Hicks,32,1,,206,adults
617,Pamela Knobbe,27,0,,167,adults
6083,Brandi Guy,61,0,4.7,,adults
269,Joseph Brown,40,1,6.6,,adults
3447,Mark Talbot,31,1,6.2,,adults
9563,Annie Wilson,48,0,4.8,156,
5917,Chad Huntley,31,1,6,202,adults
5970,Rufus Garner,29,1,6.7,195,adults
9621,Anna Stamp,8,0,,66,kids
4521,Dorothy Jones,15,0,,142,youth
4443,Scott Kertis,65,1,,,adults
4385,Cathy Smidt,35,0,4.7,,
4024,Mary Hughes,65,0,4.5,,adults
6900,Nancy Morris,21,0,5.7,,
7745,William Foody,47,1,,,adults
3583,Freda Tucker,42,0,,,
1828,Cleveland Lowery,43,1,5.6,206,adults
1667,Raphael Rhodes,12,1,,72,kids
5210,Paul Volpe,17,1,4.3,140,youth
2810,Joe Whiteis,51,1,6.6,200,adults
5578,David Rodrigues,20,1,,201,adults
5409,Donna Lyman,69,0,,,
789,Terry Green,54,0,,168,
952,Jackie Adams,41,0,,164,
8039,Kiara Braswell,42,0,,,adults
8265,John Reed,33,1,,202,adults
8049,Arlen Prehn,20,1,,,adults
7372,Walter Cato,49,1,,,adults
3279,Joseph Hausner,45,1,,,adults
9703,Kristi Bell,54,0,4.6,160,
2320,Joseph Rezentes,10,1,4.8,74,kids
7549,Jerry Huckaby,29,1,,,adults
9389,Rita Fox,55,0,4.9,,
9561,George Bower,50,1,,,adults
1669,Stella Ramsey,48,0,5.5,,
1166,Beatrice Niebuhr,46,0,5.6,,
1974,Anthony Pollock,13,1,5.6,136,youth
4460,Jonathan Nigro,24,1,5.9,,adults
5234,Tiffany Loyd,55,0,,,
185,Connie Anderson,6,0,,82,kids
3902,Jason Cundiff,23,1,,,adults
5558,Vincent Huber,47,1,,195,adults
6889,Taunya York,47,0,4.9,,
3031,Rachel Wegner,26,0,,,
3553,Ben Kemp,40,1,5.6,,adults
6074,Shaun Robbins,42,1,6.2,195,adults
542,Trina Mahoney,40,0,5.4,,
1372,James Lewis,14,1,4.8,135,youth
636,Marion Rich,25,0,4.6,161,
5638,Thomas Jones,46,1,,,adults
964,Connie Goldstein,24,0,,,adults
59,Judy Lopez,69,0,,169,
5632,Louise Steinman,7,0,4.5,80,kids
6599,Patricia Maldonado,62,0,,,
5054,Joseph Fennel,17,1,,145,youth
43,Thomas Caruso,13,1,,145,youth
5685,Rita Frazier,39,0,,,
2748,Cheryl Montgomery,53,0,,,
4895,Sylvester Kazarian,21,1,,182,adults
5136,William David,25,1,,,adults
2674,Ronald Dixon,54,1,6.4,,adults
2652,Christy Bock,28,0,,,
9359,Whitney Conway,29,0,,,
4542,Scott Edmund,14,1,,136,youth
693,Frank Campbell,35,1,5.4,195,adults
6885,Barbara Ojeda,27,0,5.2,,
5451,Janet Jones,34,0,,,adults
7280,Georgie Bowers,69,0,,173,
8773,Micheal Warnick,6,1,4.5,78,kids
3896,Peter Purvis,8,1,4.9,77,kids
1149,Douglas Daughters,59,1,,,adults
862,Gary Robbins,33,1,,,adults
2405,Fidel Diaz,43,1,6.3,190,adults
2705,Rebekah Helland,61,0,5.4,,
8423,Karen Solinski,48,0,,,
3307,Nicholas Epling,13,1,5.6,129,youth
3006,Christopher Nix,25,1,,194,adults
8524,Matthew Thigpen,30,1,6.2,,adults
8067,Frederick Angelo,35,1,6.4,,adults
7250,Alice Manheim,44,0,,,
3963,Theodore Corf,55,1,,203,adults
8889,Kenneth Gorski,40,1,,,adults
2216,Rebecca Robinson,54,0,,,
7507,Alfonso Cates,25,1,,197,adults
7956,Craig Tapia,18,1,5.8,,adults
6388,Dorothy Senne,28,0,,,
7400,Denise Eberle,44,0,,,adults
8876,Reginald Vergari,32,1,,,adults
606,Lena Barness,28,0,5.1,,adults
1182,William Wiley,29,1,5.2,202,adults
9904,Andrew Hoffman,28,1,5.1,202,adults
252,Marvin Hampton,59,1,,,adults
6435,Joan Mccord,67,0,,,adults
3415,William Shipley,44,1,,,adults
9752,Carol Ware,52,0,,,
2258,Terry Robinson,12,1,5,72,kids
2971,Irwin Christianson,27,1,7.6,,adults
303,Martin Ehlert,31,1,,,adults
9711,Linda Tasler,56,0,5.1,,
8869,Robert Rostad,17,1,4.8,133,youth
6368,Richard Wong,49,1,,203,adults
8278,Horace Hughes,55,1,,,adults
4850,James Jenkins,48,1,,183,adults
9663,Valerie Burns,58,0,,,
1024,Dorothy Liggett,29,0,,,
4197,Anthony Faison,34,1,,,adults
1703,Bruce Feaster,32,1,6.6,203,adults
4166,Jeffrey Najera,54,1,,,adults
9121,Shawn Druvenga,58,1,4.7,196,adults
2853,John Olsen,31,1,,204,adults
5570,Chris Reynolds,7,1,4.6,77,kids
5943,Wayne Mccomber,51,1,,201,adults
6279,Dustin Bower,49,1,,,adults
8973,Jessica Girard,28,0,5.8,,
8732,Wendy Kenney,29,0,,,adults
1217,Hoyt Thurman,12,1,,75,kids
1881,Sara Linn,54,0,,162,
9748,Joan Skeete,28,0,5.3,175,
8209,Eric Eye,28,1,,,adults
5043,David Zackery,42,1,6.1,,adults
4622,Hipolito Glaab,25,1,,,adults
259,Jacinto Belton,23,1,,201,adults
3224,Jessica Mercer,25,0,,,adults
9943,Tom Gideon,48,1,,199,adults
600,Dennis Durrance,30,1,5.2,195,adults
4049,James Saadd,20,1,,190,adults
7958,Joseph Padgett,48,1,6.1,,adults
1940,Phillip Hayden,54,1,,202,adults
8604,Rodney Green,7,1,4.5,69,kids
6165,Charles Quarterman,60,1,6.3,,adults
9114,Jarred Beard,49,1,,,adults
1876,Jessica Alvis,40,0,,,
4243,Thelma Doherty,70,0,5.9,,
1781,John Brooks,26,1,,,adults
6884,Maria Bernardino,54,0,4.5,,
5752,Brian Crouse,49,1,,,adults
4615,Richard Brown,40,1,,208,adults
2858,Joseph Reising,54,1,,,adults
485,Pamela Hunt,67,0,4.7,168,
2160,Matthew Nutter,44,1,,193,adults
2189,Thomas Taylor,67,1,5.9,,adults
9391,Roberto Nixon,66,1,,,adults
3915,Robin Gramc,45,1,,,adults
8249,Bridget Handy,12,0,4.9,79,kids
330,Richard Landess,29,1,6.2,,adults
8254,Lawrence Gonzales,30,1,,200,adults
2411,Bobbi Gilder,46,0,,,
2542,Peter Soltys,34,1,,,adults
2600,Ada Woodward,39,0,5,,
3270,Jamie Church,33,0,4.3,,
4775,Lorinda Ferrell,32,0,,,
1995,Ruth Broderick,10,0,,74,kids
4013,Steven Stegman,47,1,,,adults
6691,Joe Dulac,35,1,5,193,adults
3890,Armando Crabtree,46,1,,,adults
8372,David Iverson,51,1,5.7,201,adults
5922,Russell Robbins,33,1,,,adults
713,John Jimenez,10,1,4.7,81,kids
2700,Frances Bishop,21,0,4.9,,
6851,Dennis Briscoe,54,1,,198,adults
5530,Karen Lamon,17,0,,147,youth
3421,Kendra Wilson,10,0,4.8,74,kids
1569,Stanley Clayton,17,1,,141,youth
4717,Luke Mitchem,48,1,5.2,,adults
2885,Kristi Serrano,19,0,4.7,165,
5427,Juan Werner,32,1,,,adults
6882,Joan Bragg,56,0,6,,
622,George Ayers,46,1,,,adults
26,Richard Mckethan,64,1,,,adults
9643,James Weller,6,1,5.1,73,kids
1171,Janet Tillis,47,0,,,
1304,Ronald Dennis,42,1,5.5,,adults
6538,Heather Stjohn,7,0,4.8,69,kids
1835,Tim Trynowski,35,1,5.3,187,adults
9754,Angie Longnecker,25,0,,,
3211,Paul Johnson,20,1,,,adults
1526,Shawnee Avery,25,0,,,
9676,Timothy Mcdonald,57,1,,205,adults
9209,Emily Steele,50,0,4.9,164,
1552,Michael Orr,27,1,,189,adults
4281,Maxine Robinson,7,0,4.8,72,kids
6422,Norman Harvey,43,1,,193,adults
4607,Tillie Ortega,43,0,5.1,,adults
3498,Edith Patel,26,0,,166,
9726,Ashley Robinson,41,0,4.9,,
2942,Judy Perez,43,0,,166,
3344,Andy Goble,33,1,5.1,186,adults
8341,Matthew Perry,44,1,6.2,,adults
201,Linda Lamm,21,0,4.8,175,
2246,James Fry,32,1,,193,adults
7689,Sara Schiller,39,0,,166,
3562,Edward Byrd,50,1,,204,adults
7080,Albert Davidson,34,1,,,adults
8848,Delbert Mcclinton,18,1,,207,adults
9378,Bonnie Camacho,25,0,5.4,,
5086,Frankie Scott,55,1,,205,adults
6539,Chad Astin,42,1,4.9,195,adults
5101,Cora Self,24,0,,,
4889,Michael Llewellyn,58,1,,,adults
8172,Antonio Grande,55,1,,197,adults
3664,John Marlow,54,1,,197,adults
227,Jack Rodriquez,22,1,,190,adults
895,Frank Wolff,15,1,5.3,136,youth
3476,Jennifer Koverman,48,0,,,
3537,Geoffrey Jennings,44,1,,,adults
1300,Neil Duvall,36,1,6.3,,adults
1523,Michael Beeler,54,1,5.5,192,adults
8529,Richard Winchester,47,1,,,adults
119,Rodney Nappi,33,1,6.1,195,adults
6292,June Hagerty,31,0,,166,
7836,Derek Schwartz,36,1,,200,adults
1580,Dorothy Bates,21,0,5,,
1026,Alan Howard,43,1,6.4,190,adults
4647,Elmer Swendsen,22,1,5.4,,adults
2233,Robert Koehler,22,1,,,adults
7630,Eddy Mero,51,1,6.4,,adults
3721,Gerald White,10,1,4.7,78,kids
719,Carlos Mccracken,33,1,4.7,193,adults
9546,Angela Clark,44,0,4.8,,
5412,Arthur Crosland,19,1,6.7,,adults
7918,Dorothea Falls,26,0,4.8,,
2361,Harold Picot,49,1,,201,adults
4507,Jeffrey Shryock,46,1,,194,adults
9574,Daniel Reddout,19,1,,,adults
6496,Michael Smith,45,1,5.7,,adults
6308,Silvia Robinson,59,0,,,
8401,Deloris Melin,62,0,,,adults
9046,Deborah White,40,0,,,
1183,Helen Jaramillo,33,0,,,adults
5762,Charles Wood,43,1,,194,adults
9401,Salvador Younker,25,1,5.7,,adults
4590,Dario Bryson,39,1,,188,adults
6319,Rodney Dunkle,37,1,,,adults
5550,Tom Banks,6,1,5.2,78,kids
5650,John Southwell,20,1,,,adults
1714,Victoria Dominick,28,0,,163,
886,Easter Bell,38,0,,,adults
8331,Mary Cummings,37,0,,,adults
1471,Jennifer Miners,47,0,,,
1070,Lorena Strissel,37,0,4.2,,adults
471,Simon Cherry,49,1,,,adults
3956,James Roque,54,1,,202,adults
3037,Antonio Melton,38,1,,193,adults
775,Christine Hysell,40,0,5.8,171,
8204,Madeline Brazee,19,0,4.5,172,
4587,Joshua Mcpeake,40,1,,204,adults
8443,Titus Santos,49,1,5.2,193,adults
7780,Daniel Wilson,68,1,5.4,198,adults
5453,Andre Landess,54,1,,,adults
4669,Richard Smith,60,1,,,adults
2301,Rachel Hanner,50,0,4.9,,
988,Ronald Ferrell,48,1,,,adults
8778,Dale Gutierrez,21,1,,,adults
1066,Blake Etheridge,61,1,,189,adults
430,Christopher Barton,8,1,4.2,77,kids
8464,Walter Gregory,42,1,,,adults
8227,Joyce Morales,25,0,,170,
4321,June Tran,43,0,,159,
1869,Scott Macias,52,1,,189,adults
1573,Harold Portes,25,1,5.8,,adults
463,Susan Prescott,25,0,,,
2157,Terry Cruz,50,1,,,adults
2390,Carl Bliss,18,1,,198,adults
9763,Erna Norris,24,0,4.4,163,
6241,Paul Allen,34,1,,,adults
1863,Blanche Howard,41,0,4.4,,
4294,Susanne Lang,42,0,6.5,,
6243,James Mitchell,39,1,4.9,,adults
8512,Gary Lowrie,34,1,,199,adults
9672,Eric Rigel,25,1,,,adults
6204,Brian Uplinger,35,1,,191,adults
7299,Tommy Anderson,29,1,4.8,,adults
1480,Brian Hargis,43,1,,,adults
7936,Valencia Myers,68,0,5.1,,
4205,Mary Medina,42,0,4.4,,adults
84,Cassie Porter,30,0,3.9,,
3851,Fermin Payne,29,1,,,adults
2838,Timothy Sherman,41,1,,,adults
3560,Paul Purnell,53,1,6,197,adults
4706,Neal Pollack,43,1,,186,adults
5037,Nicholas Dejesus,33,1,6.2,,adults
1750,Kevin Nash,53,1,6.3,,adults
4085,Nicole Rogers,51,0,6.1,173,
5621,William Bekis,40,1,5.4,,adults
545,Arthur Brown,51,1,6.6,,adults
5525,Danny Covino,43,1,,,adults
395,Ardell Wilson,34,0,6.1,175,
803,Evan Casey,50,1,,,adults
2486,William Ward,33,1,,,adults
5051,Irving Prichard,36,1,,190,adults
6824,Margaret Ashley,26,0,5.5,,adults
6982,Eugene Proctor,40,1,,190,adults
9989,Joseph Arden,45,1,,,adults
2188,Cody Padgett,47,1,,197,adults
2753,Lloyd Brooksher,21,1,,,adults
8654,Michael Lebowitz,12,1,4.6,70,kids
7798,Tim Kempton,70,1,5.5,201,adults
9058,Michael Marcus,46,1,,204,adults
4682,Kenneth Krug,26,1,,,adults
9673,Martha Young,6,0,,72,kids
3269,Debra Cutler,17,0,4.9,143,youth
8598,Sara Kapper,9,0,,69,kids
167,Nancy Forman,53,0,4.9,,
2947,Chester Briggs,37,1,,,adults
347,Edna Syring,40,0,4.1,,
4052,Sarah Chaplin,57,0,5.7,,
7618,Donald Wedeking,37,1,4.1,196,adults
9893,Doris Taylor,20,0,,,
6979,Jessica Searle,50,0,,,
7513,Leonard Bryant,55,1,,,adults
6875,Joyce Powers,17,0,5,140,youth
8407,Michael Lowe,53,1,,,adults
9627,Brian Miller,18,1,,200,adults
4661,Lesley Hall,37,1,,194,adults
2014,Yvette Alcorn,44,0,4.9,,
850,Sylvester Walton,6,1,4.6,70,kids
1355,Guadalupe Kemper,25,1,,,adults
9403,Eddie Timmons,17,1,,142,youth
3625,Gary Blevins,61,1,6.2,,adults
5267,Terri Haro,40,0,4.8,,
3710,Stephanie Atkins,20,0,4.4,,
29,Clarence Kelly,33,1,6.1,,adults
7681,Joseph Trull,29,1,,,adults
3817,Randall Hisaw,54,1,,197,adults
1718,Julia Imler,25,0,5.2,,
1208,Tom Brown,54,1,,,adults
8741,David Fechner,47,1,5.8,,adults
3337,Dexter Koster,46,1,,,adults
573,Merry Gonsalves,48,0,4.8,170,
294,Lindsey Mccormick,18,0,,,
9365,Estela Koons,27,0,5.5,,
7992,Janette Dixon,10,0,3.4,77,kids
4786,James Davis,31,1,6.1,,adults
9166,Cecil Bonawitz,53,1,5.6,,adults
5316,Katherine Hayden,30,0,5.2,175,
3217,Frances Villanueva,22,0,,,
5934,Esperanza Oxendine,27,0,,157,
3795,Joyce Berlinski,22,0,4.9,,
1263,Viola Patton,54,0,5.6,,
2724,Joanne Fultz,22,0,4.8,156,
4390,Adam Hunter,43,1,5,,adults
7756,Barbara Solis,28,0,4.7,,
6149,Rita Zadow,42,0,,,adults
2043,Johnathon Hoskin,25,1,,197,adults
3594,Elenora Taylor,28,0,,,
7306,Gregory Polsgrove,23,1,,202,adults
1967,Ronald Breden,52,1,,199,adults
7147,Merle Riveroll,14,1,4.9,141,youth
4802,Marybeth Prouty,37,0,,155,
4727,Taylor Arch,27,1,,,adults
19,Michael Prezzia,29,1,,197,adults
1855,Bradley Camp,18,1,,,adults
6567,Evelyn Rodriguez,28,0,4.5,,adults
731,Linda Taylor,35,0,,,
8577,Nancy Gamble,36,0,,,adults
6069,Dennis Willie,33,1,,195,adults
8760,Raylene Avila,32,0,5.1,,adults
8805,Richard Rogers,28,1,,,adults
3928,Kathleen Hernandez,37,0,5.7,,adults
4823,Steven Negron,39,1,6,200,adults
6306,Larry Baker,24,1,,204,adults
6480,Mattie Santana,35,0,5.3,,
7148,Edwin Paulo,55,1,,185,adults
4715,Steven Keach,43,1,,201,adults
9815,Robert Sanders,20,1,,194,adults
3165,Kymberly Edmonds,60,0,,,
9062,Jamie Brandon,39,0,4.7,,
2677,Martin Abreu,51,1,6.1,202,adults
4279,Edward Lasiter,49,1,,,adults
6698,Angela Schrader,21,0,,159,
3009,Walter Lipp,44,1,,,adults
8139,John Simpson,36,1,6,,adults
8624,Domingo Cosby,44,1,,,adults
7394,Stephanie Delarosa,8,0,4.5,71,kids
6298,Eleanor Dugue,28,0,,,
4740,Margaret Lollar,29,0,,,
2977,Regena Durham,54,0,5.2,,
2869,Joshua Lamoine,25,1,,,adults
3296,Walter Piro,57,1,,203,adults
3607,Theodore Howes,33,1,,201,adults
6168,Jacob Dettloff,50,1,,201,adults
1539,Joseph Brown,29,1,,,adults
4211,Lawrence Walker,43,1,5.1,,adults
619,Paul Spohr,70,1,,,adults
1975,Laura Griffith,55,0,,,adults
7998,Amber Reyes,6,0,,67,kids
4445,Mildred Rotondo,11,0,4.8,74,kids
4022,Arlene Reynolds,62,0,,,adults
7629,Cheryl Bachelor,36,0,4.6,,
5100,Nicole Krys,33,0,,,adults
6284,Paul Banerjee,32,1,,196,adults
1362,Juan Ussery,42,1,,196,adults
1135,Emily Smith,20,0,,,
8854,Philip Segura,46,1,5.8,,adults
6791,Barbara Slaughter,27,0,,172,
3596,Richard Luevano,10,1,,73,kids
5824,Gina Joshua,48,0,,,
7591,Leslie Kirtley,46,1,5.3,202,adults
9019,Carl Carmichael,29,1,,203,adults
2232,Tangela Mayberry,69,0,,,adults
4812,Daniel Radcliffe,55,1,,198,adults
517,Ted Mello,22,1,5.1,190,adults
6646,John Peters,53,1,,194,adults
7493,Roy Ryan,12,1,3.9,72,kids
1839,Mark Johnson,34,1,,,adults
5625,Carol Lancaster,19,0,,,
9602,Betty Waller,14,0,,146,youth
1281,Cheryl Zamora,41,0,,,
1973,David Vanstee,33,1,,,adults
3574,James Sprouse,40,1,,,adults
8667,James Moga,54,1,,,adults
3786,Stephanie Snyder,30,0,5.6,,
6391,Virginia Surface,41,0,4.6,165,
1403,Frank Alston,22,1,5.4,,adults
3363,Leticia Thornton,33,0,,167,
3361,Carolyn Parsons,35,0,5.4,,
5603,Lottie Osmun,59,0,,,adults
297,Hugo Lee,55,1,,,adults
774,Joyce Stallings,53,0,,,adults
6285,Jerry Christinsen,41,1,,198,adults
5893,David Moya,31,1,,,adults
5477,Karen Nunn,27,0,4.1,,
7335,Claude Stith,27,1,,,adults
2295,Tony Howard,49,1,,198,adults
5363,Stephen Hartman,58,1,,,adults
9434,Patrick Lucero,49,1,,,adults
1830,Robert Dostal,21,1,,,adults
1625,Matthew Selvage,29,1,,202,adults
199,Angelique Perez,32,0,5.3,,
3530,Sandra Mcmillin,40,0,5.7,161,
4234,Patricia Dameron,53,0,,,
1700,Bradley Clark,46,1,,198,adults
2572,Amy Settles,47,0,4.4,,
4743,Craig Weatherford,70,1,,187,adults
2603,Casandra Chen,63,0,,171,
385,Jo Gambone,31,0,,,
8813,John Lewis,68,1,,,adults
8569,Evelyn Irving,24,0,4.3,165,
3864,Rhonda Brewer,26,0,,168,
1061,Paul Witter,33,1,5.8,,adults
4931,Sue Wingate,54,0,,,
5070,Charles Grubbs,45,1,5.8,203,adults
4822,Hong Hood,42,1,,,adults
3504,Carl Brownlee,35,1,,198,adults
61,Susan Bielecki,26,0,,170,adults
3227,Gary Clark,19,1,,,adults
6930,Andrew Miller,38,1,6.4,,adults
5165,Jeffrey Bish,54,1,,,adults
8078,Rafael Biller,48,1,,204,adults
2775,Michael Turner,31,1,,195,adults
5518,Kirk Willard,49,1,6.1,197,adults
4419,Harold Murray,6,1,,75,kids
5036,Patti Branch,25,0,5.5,,
1608,Victor Henderson,34,1,,196,adults
5647,Clint Walkner,70,1,,,adults
8011,Patrick Leggio,34,1,,,adults
9092,Mark Rush,6,1,,80,kids
7516,Annie Bryant,28,0,,168,
6554,Charles Garcia,34,1,,,adults
9507,Karen Foster,59,0,,,adults
3283,Dwight Larsen,41,1,,,adults
3951,Brandy Pettit,25,0,,164,
7290,Lawrence Smith,20,1,,,adults
2798,Christina Rega,50,0,5.2,,
1003,James Gibbon,33,1,6.6,,adults
4731,Constance Mcauley,29,0,5,,
2628,Lorenzo Spenser,25,1,,203,adults
9117,Barbara Gulick,66,0,4.9,158,
5392,Zachariah Michaels,67,1,6.1,201,adults
7996,Josephine Copeland,12,0,4.5,76,kids
1089,James Jackson,52,1,,,adults
3278,Melissa Zaragoza,29,0,4.7,,
4873,Marilyn Monroe,35,0,6,165,
817,Lola Graham,62,0,,,adults
6287,Cedric Castro,42,1,6.4,,adults
2625,Sarah Gonzalez,55,0,5.2,159,
9532,Abel Newcomb,31,1,,,adults
8767,Jeffrey Mullins,26,1,6,,adults
2616,Margaret Butts,38,0,,,adults
5569,Rodney Cutting,65,1,,,adults
7653,Frances Carter,60,0,4.9,,adults
2228,Danielle Thomas,66,0,,,
5836,Richard Mikrot,24,1,,197,adults
8830,Judith Flom,45,0,4.9,,
590,Leigh Reese,55,0,,173,
9414,Eddie Edgerton,45,1,,186,adults
6594,Richard Smith,41,1,,,adults
4334,Myra Weaver,37,0,,167,
2426,Victor Stuart,39,1,,,adults
841,Hipolito Peterson,27,1,,187,adults
67,Elizabeth Bryant,51,0,4.7,,adults
508,Eugene Erwin,51,1,,,adults
7260,Charles Roberson,41,1,,,adults
3366,Doris Dickson,51,0,,,
2848,William Herman,45,1,,202,adults
1996,Edgar Adams,24,1,,,adults
3388,Collin Barbour,38,1,5.3,197,adults
97,Clarence Smith,32,1,5.7,,adults
4463,Ervin Reph,23,1,6.5,,adults
821,Nell Miller,28,0,,,
9224,Gregory Zirkle,38,1,6.2,,adults
8526,Heath Monroe,29,1,5.3,191,adults
3581,Kirsten Malley,24,0,,172,
1484,John Lopez,14,1,6,140,youth
9598,Ricardo Hrbacek,34,1,6.4,,adults
9771,John Hassinger,22,1,5.6,194,adults
3908,John Wu,20,1,5.3,,adults
2474,Shannon Vandenberge,25,1,,,adults
9781,Ronald Marchan,32,1,,,adults
1450,Kenneth Gibson,49,1,,,adults
4035,Lacie Naumann,23,0,,171,adults
5285,Peter Weaver,42,1,,,adults
5272,Danielle Gifford,49,0,4.4,,
2888,Roberta Fletcher,25,0,,,
6075,Randal Luis,62,1,,,adults
711,Joshua Mccarroll,32,1,5.4,201,adults
9821,Leo Harris,49,1,,207,adults
7835,Patricia Moretti,68,0,4.7,178,
4286,Earl Okeefe,40,1,,199,adults
8936,Joe Mclain,9,1,4.7,78,kids
9497,Justin Fuller,51,1,,,adults
9119,Jessica Larsen,33,0,4.7,,adults
3923,Clyde Montano,48,1,,,adults
4725,Tina Villalobos,30,0,,,adults
7194,Melissa Marineau,25,0,5,,
1226,Sandra Kaauamo,27,0,,,
9081,Lauren Corcoran,49,0,,172,adults
3263,Shawn Stannard,10,1,,77,kids
5835,Kimberly Arleth,6,0,4.9,72,kids
6041,Viola Shaw,36,0,,,
3391,Sammy Schumacher,64,1,5.3,193,adults
8874,Edward Beck,59,1,,205,adults
8852,Timothy Hashim,18,1,5,,adults
